D_Airport Rating,D_Airport On Time Rating,D_Airport Service Rating,A_Airport Rating,A_Airport On Time Rating,A_Airport Service Rating,D_Delay,Duration,A_Delay,C_Rating,C_Market Share,C_Load Factor,C_On Time Performance Rating,D_DewPointC,D_WindGustKmph,D_cloudcover,D_humidity,D_precipMM,D_pressure,D_tempC,D_visibility,D_winddirDegree,D_windspeedKmph,D_Time,A_DewPointC,A_WindGustKmph,A_cloudcover,A_humidity,A_precipMM,A_pressure,A_tempC,A_visibility,A_winddirDegree,A_windspeedKmph,A_Time,day,month,polarity,subjectivity,tweet_volume
7.5,8.6,9.2,7.99,7.3,9.1,4.0,141.0,-25.0,7.9,39.7,90.9,87.4,16.0,15.0,47.0,90.0,0.0,1013.0,18.0,10.0,116.0,11.0,4.0,10.0,11.0,19.0,82.0,0.0,1015.0,13.0,10.0,337.0,9.0,6.0,14,1,0.14907407407407408,0.4166666666666667,3
7.5,8.6,9.2,7.99,7.3,9.1,4.0,141.0,-25.0,7.9,39.7,90.9,87.4,16.0,15.0,47.0,90.0,0.0,1013.0,18.0,10.0,116.0,11.0,4.0,10.0,11.0,19.0,82.0,0.0,1015.0,13.0,10.0,337.0,9.0,6.0,14,1,0.14907407407407408,0.4166666666666667,3
7.29,6.2,9.0,7.99,7.3,9.1,14.0,96.0,-30.0,7.9,39.7,90.9,87.4,19.0,9.0,70.0,78.0,0.0,1013.0,23.0,10.0,24.0,7.0,6.0,10.0,9.0,18.0,77.0,0.0,1016.0,14.0,10.0,341.0,8.0,8.0,14,1,0.14907407407407408,0.4166666666666667,3
7.29,6.2,9.0,7.99,7.3,9.1,14.0,96.0,-30.0,7.9,39.7,90.9,87.4,19.0,9.0,70.0,78.0,0.0,1013.0,23.0,10.0,24.0,7.0,6.0,10.0,9.0,18.0,77.0,0.0,1016.0,14.0,10.0,341.0,8.0,8.0,14,1,0.14907407407407408,0.4166666666666667,3
7.29,6.2,9.0,7.99,7.3,9.1,14.0,96.0,-30.0,7.9,39.7,90.9,87.4,19.0,9.0,70.0,78.0,0.0,1013.0,23.0,10.0,24.0,7.0,6.0,10.0,9.0,18.0,77.0,0.0,1016.0,14.0,10.0,341.0,8.0,8.0,14,1,0.14907407407407408,0.4166666666666667,3
7.0,8.5,8.7,7.99,7.3,9.1,-6.0,122.0,-34.0,7.9,39.7,90.9,87.4,7.0,11.0,6.0,42.0,0.0,1016.0,20.0,10.0,267.0,7.0,5.0,5.0,17.0,0.0,52.0,0.0,1020.0,15.0,10.0,301.0,15.0,8.0,14,1,0.14907407407407408,0.4166666666666667,3
7.0,8.5,8.7,7.99,7.3,9.1,-6.0,122.0,-34.0,7.9,39.7,90.9,87.4,7.0,11.0,6.0,42.0,0.0,1016.0,20.0,10.0,267.0,7.0,5.0,5.0,17.0,0.0,52.0,0.0,1020.0,15.0,10.0,301.0,15.0,8.0,14,1,0.14907407407407408,0.4166666666666667,3
7.0,8.5,8.7,7.99,7.3,9.1,-6.0,122.0,-34.0,7.9,39.7,90.9,87.4,7.0,11.0,6.0,42.0,0.0,1016.0,20.0,10.0,267.0,7.0,5.0,5.0,17.0,0.0,52.0,0.0,1020.0,15.0,10.0,301.0,15.0,8.0,14,1,0.14907407407407408,0.4166666666666667,3
7.0,8.5,8.7,7.99,7.3,9.1,-5.0,128.0,-37.0,7.9,39.7,90.9,87.4,8.0,5.0,0.0,46.0,0.0,1013.0,20.0,10.0,270.0,4.0,5.0,10.0,10.0,18.0,80.0,0.0,1016.0,14.0,10.0,339.0,8.0,7.0,14,1,0.14907407407407408,0.4166666666666667,3
7.0,8.5,8.7,7.99,7.3,9.1,-5.0,128.0,-37.0,7.9,39.7,90.9,87.4,8.0,5.0,0.0,46.0,0.0,1013.0,20.0,10.0,270.0,4.0,5.0,10.0,10.0,18.0,80.0,0.0,1016.0,14.0,10.0,339.0,8.0,7.0,14,1,0.14907407407407408,0.4166666666666667,3
7.0,8.5,8.7,7.99,7.3,9.1,-5.0,128.0,-37.0,7.9,39.7,90.9,87.4,8.0,5.0,0.0,46.0,0.0,1013.0,20.0,10.0,270.0,4.0,5.0,10.0,10.0,18.0,80.0,0.0,1016.0,14.0,10.0,339.0,8.0,7.0,14,1,0.14907407407407408,0.4166666666666667,3
7.99,7.3,9.1,8.27,7.8,9.0,-6.0,108.0,-28.0,7.9,39.7,90.9,87.4,5.0,16.0,0.0,49.0,0.0,1019.0,15.0,10.0,324.0,14.0,4.0,15.0,16.0,4.0,74.0,0.0,1015.0,20.0,10.0,131.0,12.0,6.0,14,1,0.14907407407407408,0.4166666666666667,3
7.99,7.3,9.1,8.27,7.8,9.0,-6.0,108.0,-28.0,7.9,39.7,90.9,87.4,5.0,16.0,0.0,49.0,0.0,1019.0,15.0,10.0,324.0,14.0,4.0,15.0,16.0,4.0,74.0,0.0,1015.0,20.0,10.0,131.0,12.0,6.0,14,1,0.14907407407407408,0.4166666666666667,3
7.99,7.3,9.1,8.27,7.8,9.0,-6.0,108.0,-28.0,7.9,39.7,90.9,87.4,5.0,16.0,0.0,49.0,0.0,1019.0,15.0,10.0,324.0,14.0,4.0,15.0,16.0,4.0,74.0,0.0,1015.0,20.0,10.0,131.0,12.0,6.0,14,1,0.14907407407407408,0.4166666666666667,3
7.99,7.3,9.1,8.27,7.8,9.0,-4.0,112.0,-22.0,7.9,39.7,90.9,87.4,9.0,14.0,20.0,78.0,0.0,1015.0,13.0,10.0,342.0,11.0,4.0,10.0,14.0,4.0,54.0,0.0,1012.0,20.0,10.0,119.0,9.0,6.0,14,1,0.14907407407407408,0.4166666666666667,3
7.99,7.3,9.1,8.27,7.8,9.0,-4.0,112.0,-22.0,7.9,39.7,90.9,87.4,9.0,14.0,20.0,78.0,0.0,1015.0,13.0,10.0,342.0,11.0,4.0,10.0,14.0,4.0,54.0,0.0,1012.0,20.0,10.0,119.0,9.0,6.0,14,1,0.14907407407407408,0.4166666666666667,3
7.99,7.3,9.1,8.27,7.8,9.0,-4.0,112.0,-22.0,7.9,39.7,90.9,87.4,9.0,14.0,20.0,78.0,0.0,1015.0,13.0,10.0,342.0,11.0,4.0,10.0,14.0,4.0,54.0,0.0,1012.0,20.0,10.0,119.0,9.0,6.0,14,1,0.14907407407407408,0.4166666666666667,3
7.5,8.6,9.2,7.29,6.2,9.0,1.0,81.0,-33.0,7.9,39.7,90.9,87.4,15.0,15.0,1.0,81.0,0.0,1015.0,18.0,10.0,89.0,11.0,5.0,17.0,12.0,0.0,51.0,0.0,1014.0,28.0,10.0,22.0,10.0,6.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.5,8.6,9.2,7.29,6.2,9.0,1.0,81.0,-33.0,7.9,39.7,90.9,87.4,15.0,15.0,1.0,81.0,0.0,1015.0,18.0,10.0,89.0,11.0,5.0,17.0,12.0,0.0,51.0,0.0,1014.0,28.0,10.0,22.0,10.0,6.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.5,8.6,9.2,7.29,6.2,9.0,6.0,79.0,-20.0,7.9,39.7,90.9,87.4,14.0,18.0,6.0,82.0,0.0,1014.0,18.0,10.0,130.0,12.0,5.0,8.0,18.0,0.0,46.0,0.0,1014.0,20.0,10.0,28.0,16.0,6.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.5,8.6,9.2,7.29,6.2,9.0,6.0,79.0,-20.0,7.9,39.7,90.9,87.4,14.0,18.0,6.0,82.0,0.0,1014.0,18.0,10.0,130.0,12.0,5.0,8.0,18.0,0.0,46.0,0.0,1014.0,20.0,10.0,28.0,16.0,6.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.5,8.6,9.2,7.99,7.3,9.1,11.0,136.0,-23.0,7.9,39.7,90.9,87.4,14.0,19.0,5.0,82.0,0.0,1014.0,18.0,10.0,126.0,13.0,4.0,11.0,8.0,87.0,85.0,0.1,1016.0,14.0,10.0,23.0,6.0,6.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.5,8.6,9.2,7.99,7.3,9.1,11.0,136.0,-23.0,7.9,39.7,90.9,87.4,14.0,19.0,5.0,82.0,0.0,1014.0,18.0,10.0,126.0,13.0,4.0,11.0,8.0,87.0,85.0,0.1,1016.0,14.0,10.0,23.0,6.0,6.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.29,6.2,9.0,7.99,7.3,9.1,33.0,98.0,-9.0,7.9,39.7,90.9,87.4,8.0,19.0,0.0,45.0,0.0,1015.0,20.0,10.0,24.0,16.0,7.0,11.0,8.0,77.0,78.0,0.0,1017.0,15.0,10.0,24.0,6.0,8.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.29,6.2,9.0,7.99,7.3,9.1,33.0,98.0,-9.0,7.9,39.7,90.9,87.4,8.0,19.0,0.0,45.0,0.0,1015.0,20.0,10.0,24.0,16.0,7.0,11.0,8.0,77.0,78.0,0.0,1017.0,15.0,10.0,24.0,6.0,8.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.0,8.5,8.7,7.99,7.3,9.1,6.0,0.0,-23.0,7.9,39.7,90.9,87.4,5.0,10.0,0.0,37.0,0.0,1016.0,20.0,10.0,346.0,8.0,6.0,4.0,3.0,1.0,41.0,0.0,1017.0,18.0,10.0,180.0,3.0,8.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.0,8.5,8.7,7.99,7.3,9.1,6.0,0.0,-23.0,7.9,39.7,90.9,87.4,5.0,10.0,0.0,37.0,0.0,1016.0,20.0,10.0,346.0,8.0,6.0,4.0,3.0,1.0,41.0,0.0,1017.0,18.0,10.0,180.0,3.0,8.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.0,8.5,8.7,7.99,7.3,9.1,8.0,125.0,-27.0,7.9,39.7,90.9,87.4,14.0,1.0,0.0,54.0,0.0,1016.0,24.0,10.0,256.0,1.0,5.0,11.0,8.0,82.0,82.0,0.0,1017.0,14.0,10.0,24.0,6.0,7.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.0,8.5,8.7,7.99,7.3,9.1,8.0,125.0,-27.0,7.9,39.7,90.9,87.4,14.0,1.0,0.0,54.0,0.0,1016.0,24.0,10.0,256.0,1.0,5.0,11.0,8.0,82.0,82.0,0.0,1017.0,14.0,10.0,24.0,6.0,7.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.99,7.3,9.1,8.27,7.8,9.0,8.0,107.0,-15.0,7.9,39.7,90.9,87.4,2.0,4.0,4.0,38.0,0.0,1017.0,16.0,10.0,70.0,3.0,5.0,15.0,8.0,0.0,67.0,0.0,1015.0,22.0,10.0,117.0,7.0,6.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.99,7.3,9.1,8.27,7.8,9.0,8.0,107.0,-15.0,7.9,39.7,90.9,87.4,2.0,4.0,4.0,38.0,0.0,1017.0,16.0,10.0,70.0,3.0,5.0,15.0,8.0,0.0,67.0,0.0,1015.0,22.0,10.0,117.0,7.0,6.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.99,7.3,9.1,8.27,7.8,9.0,-5.0,112.0,-23.0,7.9,39.7,90.9,87.4,12.0,9.0,87.0,85.0,0.1,1016.0,14.0,10.0,32.0,7.0,4.0,16.0,23.0,37.0,86.0,0.0,1013.0,18.0,10.0,132.0,17.0,6.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.99,7.3,9.1,8.27,7.8,9.0,-5.0,112.0,-23.0,7.9,39.7,90.9,87.4,12.0,9.0,87.0,85.0,0.1,1016.0,14.0,10.0,32.0,7.0,4.0,16.0,23.0,37.0,86.0,0.0,1013.0,18.0,10.0,132.0,17.0,6.0,17,1,-0.0553030303030303,0.3189055735930736,2
7.5,8.6,9.2,7.29,6.2,9.0,33.0,85.0,3.0,7.9,39.7,90.9,87.4,15.0,15.0,44.0,88.0,0.0,1015.0,18.0,10.0,90.0,11.0,5.0,14.0,12.0,0.0,43.0,0.0,1013.0,28.0,10.0,26.0,11.0,6.0,18,1,-0.10342105263157897,0.389561403508772,3
